"","iid","gender","match","samerace","race","goal","dec","attr","intel","prob","agediff"
"2156",158,1,0,1,2,4,1,9,9,6,1
"2157",158,1,0,1,2,4,1,8,8,5,13
"2158",158,1,0,0,2,4,1,9,7,4,3
"2159",158,1,0,0,2,4,1,9,8,5,4
"2160",158,1,0,1,2,4,1,9,9,5,5
"2161",158,1,0,1,2,4,1,10,9,5,8
"2162",158,1,0,1,2,4,1,10,8,4,5
"2163",158,1,0,0,2,4,1,9,8,4,4
"2164",158,1,0,0,2,4,1,7,8,5,5
"2165",158,1,0,1,2,4,1,9,7,4,4
"2166",158,1,0,1,2,4,1,10,9,6,4
"2167",158,1,0,0,2,4,1,9,8,5,7
"2168",158,1,0,0,2,4,1,9,8,4,5
"2169",159,1,1,1,2,1,1,7,7,5,4
"2170",159,1,0,1,2,1,0,5,7,5,5
"2171",159,1,0,1,2,1,1,8,8,7,5
"2172",159,1,0,1,2,1,1,8,8,6,4
"2173",159,1,0,1,2,1,0,6,8,3,8
"2174",159,1,0,0,2,1,0,6,6,4,2
"2175",159,1,0,0,2,1,0,7,6,4,1
"2176",159,1,0,1,2,1,1,8,7,6,0
"2177",159,1,0,1,2,1,1,8,9,7,3
"2178",159,1,0,1,2,1,1,8,7,4,0
"2179",159,1,0,0,2,1,0,7,7,5,1
"2180",159,1,1,0,2,1,1,7,7,8,0
"2181",159,1,0,1,2,1,1,7,7,6,1
"2182",159,1,0,1,2,1,1,7,8,4,1
"2183",159,1,0,0,2,1,0,6,7,3,2
"2184",159,1,0,0,2,1,0,6,6,1,0
"2185",160,1,0,0,1,2,0,6,8,7,5
"2186",160,1,0,0,1,2,0,4,7,5,4
"2187",160,1,0,0,1,2,0,6,9,6,6
"2188",160,1,0,0,1,2,0,4,9,5,5
"2189",160,1,0,0,1,2,0,5,NA,4,7
"2190",160,1,1,0,1,2,1,8,9,8,3
"2191",160,1,0,0,1,2,1,7,8,7,2
"2192",160,1,1,0,1,2,1,6,9,5,1
"2193",160,1,0,0,1,2,1,7,9,7,2
"2194",160,1,0,0,1,2,1,8,NA,7,1
"2195",160,1,0,0,1,2,0,7,10,5,2
"2196",160,1,0,0,1,2,0,7,8,4,1
"2197",160,1,0,0,1,2,1,8,8,5,2
"2198",160,1,0,0,1,2,0,7,8,7,2
"2199",160,1,1,1,1,2,1,8,8,9,1
"2200",160,1,0,0,1,2,1,10,8,7,1
"2201",161,1,0,1,2,2,0,8,8,6,2
"2202",161,1,0,1,2,2,0,5,8,5,11
"2203",161,1,0,1,2,2,0,6,10,3,1
"2204",161,1,0,1,2,2,0,6,10,2,2
"2205",161,1,0,1,2,2,0,5,7,3,14
"2206",161,1,0,0,2,2,0,7,9,3,4
"2207",161,1,0,0,2,2,0,6,8,4,5
"2208",161,1,0,1,2,2,0,7,7,5,6
"2209",161,1,0,1,2,2,0,8,10,3,9
"2210",161,1,0,1,2,2,1,10,8,4,6
"2211",161,1,0,0,2,2,0,7,9,5,5
"2212",161,1,0,0,2,2,0,7,6,3,6
"2213",161,1,1,1,2,2,1,9,8,8,5
"2214",161,1,1,1,2,2,1,7,8,6,5
"2215",161,1,0,0,2,2,0,7,10,3,8
"2216",161,1,0,0,2,2,0,8,8,5,6
"2217",162,1,0,0,4,2,0,6,7,5,3
"2218",162,1,0,0,4,2,0,3,6,4,6
"2219",162,1,1,0,4,2,1,8,7,10,4
"2220",162,1,0,0,4,2,0,5,7,3,3
"2221",162,1,0,0,4,2,0,4,8,3,9
"2222",162,1,0,1,4,2,1,5,7,4,1
"2223",162,1,0,1,4,2,1,6,7,5,0
"2224",162,1,0,0,4,2,1,8,6,4,1
"2225",162,1,0,0,4,2,0,6,8,5,4
"2226",162,1,1,0,4,2,1,8,7,6,1
"2227",162,1,0,1,4,2,0,6,7,4,0
"2228",162,1,0,1,4,2,0,5,6,3,1
"2229",162,1,0,0,4,2,0,7,7,2,0
"2230",162,1,0,0,4,2,0,6,3,3,0
"2231",162,1,0,0,4,2,1,5,7,4,3
"2232",162,1,0,1,4,2,0,5,6,3,1
"2233",163,1,0,1,2,4,0,7,7,2,2
"2234",163,1,0,1,2,4,0,5,7,2,7
"2235",163,1,0,1,2,4,0,8,8,4,3
"2236",163,1,0,1,2,4,0,6,6,3,2
"2237",163,1,0,1,2,4,0,5,7,3,10
"2238",163,1,0,0,2,4,0,7,7,6,0
"2239",163,1,0,0,2,4,0,8,8,4,1
"2240",163,1,0,1,2,4,1,8,8,3,2
"2241",163,1,0,1,2,4,1,9,9,5,5
"2242",163,1,0,1,2,4,1,8,8,3,2
"2243",163,1,0,0,2,4,0,6,8,3,1
"2244",163,1,1,0,2,4,1,8,8,5,2
"2245",163,1,1,1,2,4,1,8,8,5,1
"2246",163,1,0,1,2,4,0,8,6,4,1
"2247",163,1,1,0,2,4,1,8,9,6,4
"2248",163,1,0,0,2,4,0,7,6,3,2
"2249",164,1,0,1,2,1,0,8,9,3,3
"2250",164,1,0,1,2,1,0,4,9,2,6
"2251",164,1,0,1,2,1,0,7,9,4,4
"2252",164,1,0,1,2,1,0,4,9,5,3
"2253",164,1,1,1,2,1,1,9,10,10,9
"2254",164,1,0,0,2,1,0,9,6,3,1
"2255",164,1,0,0,2,1,0,7,7,3,0
"2256",164,1,0,1,2,1,0,6,6,1,1
"2257",164,1,0,1,2,1,1,9,9,7,4
"2258",164,1,0,1,2,1,1,9,7,5,1
"2259",164,1,1,0,2,1,1,8,9,5,0
"2260",164,1,0,0,2,1,0,7,8,4,1
"2261",164,1,0,1,2,1,0,8,7,2,0
"2262",164,1,0,1,2,1,0,5,8,5,0
"2263",164,1,0,0,2,1,0,8,10,5,3
"2264",164,1,0,0,2,1,1,8,8,5,1
"2265",165,1,0,1,2,3,0,8,9,3,6
"2266",165,1,0,1,2,3,0,6,9,5,3
"2267",165,1,0,1,2,3,0,7,10,5,7
"2268",165,1,0,1,2,3,0,6,9,4,6
"2269",165,1,0,1,2,3,1,8,9,5,6
"2270",165,1,1,0,2,3,1,7,8,4,4
"2271",165,1,0,0,2,3,1,8,9,4,3
"2272",165,1,0,1,2,3,1,9,9,5,2
"2273",165,1,1,1,2,3,1,8,9,7,1
"2274",165,1,0,1,2,3,0,10,8,3,2
"2275",165,1,1,0,2,3,1,8,10,4,3
"2276",165,1,0,0,2,3,0,7,8,5,2
"2277",165,1,0,1,2,3,0,10,8,2,3
"2278",165,1,0,1,2,3,0,9,8,5,3
"2279",165,1,0,0,2,3,0,7,7,6,0
"2280",165,1,0,0,2,3,1,9,8,4,2
"2281",166,1,0,0,6,5,0,4,8,2,2
"2282",166,1,0,0,6,5,0,3,7,2,7
"2283",166,1,0,0,6,5,1,7,9,4,3
"2284",166,1,0,0,6,5,0,5,7,4,2
"2285",166,1,0,0,6,5,0,7,7,2,10
"2286",166,1,1,0,6,5,1,8,8,2,0
"2287",166,1,0,0,6,5,1,8,8,2,1
"2288",166,1,1,0,6,5,1,7,7,4,2
"2289",166,1,0,0,6,5,0,5,9,7,5
"2290",166,1,0,0,6,5,0,8,8,NA,2
"2291",166,1,0,0,6,5,0,8,NA,4,1
"2292",166,1,0,0,6,5,0,6,7,2,2
"2293",166,1,1,0,6,5,1,7,7,5,1
"2294",166,1,0,0,6,5,1,7,7,2,1
"2295",166,1,0,0,6,5,1,7,7,2,4
"2296",166,1,0,0,6,5,1,8,8,3,2
"2297",167,1,1,1,2,2,1,7,7,4,1
"2298",167,1,0,1,2,2,0,3,6,4,10
"2299",167,1,0,1,2,2,0,4,5,3,0
"2300",167,1,0,1,2,2,0,2,6,5,1
"2301",167,1,0,1,2,2,0,3,8,1,13
"2302",167,1,0,0,2,2,0,3,5,5,3
"2303",167,1,0,0,2,2,1,6,6,4,4
"2304",167,1,0,1,2,2,1,6,6,5,5
"2305",167,1,1,1,2,2,1,7,6,5,8
"2306",167,1,0,1,2,2,1,8,5,4,5
"2307",167,1,1,0,2,2,1,7,8,5,4
"2308",167,1,0,0,2,2,0,4,6,2,5
"2309",167,1,0,1,2,2,1,5,7,5,4
"2310",167,1,0,1,2,2,1,6,5,4,4
"2311",167,1,0,0,2,2,1,7,6,4,7
"2312",167,1,0,0,2,2,1,6,6,4,5
"2313",168,1,1,0,4,1,1,8,7,9,1
"2314",168,1,0,0,4,1,0,5,5,6,10
"2315",168,1,0,0,4,1,1,8,8,7,0
"2316",168,1,0,0,4,1,1,7,7,7,1
"2317",168,1,0,0,4,1,0,4,7,2,13
"2318",168,1,0,1,4,1,0,4,8,6,3
"2319",168,1,0,1,4,1,1,7,8,6,4
"2320",168,1,0,0,4,1,0,5,6,5,5
"2321",168,1,0,0,4,1,1,8,7,7,8
"2322",168,1,0,0,4,1,1,9,7,8,5
"2323",168,1,0,1,4,1,1,7,7,7,4
"2324",168,1,0,1,4,1,0,7,7,7,5
"2325",168,1,0,0,4,1,1,8,8,9,4
"2326",168,1,0,0,4,1,1,7,7,7,4
"2327",168,1,0,0,4,1,0,7,8,8,7
"2328",168,1,0,1,4,1,1,6,8,9,5
"2329",169,1,1,1,2,2,1,8,9,7,4
"2330",169,1,0,1,2,2,0,7,9,7,5
"2331",169,1,0,1,2,2,0,8,8,7,5
"2332",169,1,0,1,2,2,0,7,9,8,4
"2333",169,1,0,1,2,2,0,7,9,7,8
"2334",169,1,1,0,2,2,1,10,8,9,2
"2335",169,1,1,0,2,2,1,9,9,8,1
"2336",169,1,0,1,2,2,0,9,9,8,0
"2337",169,1,0,1,2,2,0,7,9,7,3
"2338",169,1,0,1,2,2,1,9,9,8,0
"2339",169,1,0,0,2,2,0,10,8,8,1
"2340",169,1,0,0,2,2,0,9,8,8,0
"2341",169,1,1,1,2,2,1,10,9,9,1
"2342",169,1,0,1,2,2,0,9,8,9,1
"2343",169,1,0,0,2,2,0,8,10,8,2
"2344",169,1,1,0,2,2,1,10,8,8,0
"2345",170,1,0,0,4,1,1,7,7,6,4
"2346",170,1,0,0,4,1,0,5,7,4,5
"2347",170,1,0,0,4,1,0,NA,NA,NA,5
"2348",170,1,0,0,4,1,1,6,6,5,4
"2349",170,1,0,0,4,1,1,5,7,5,8
"2350",170,1,0,1,4,1,1,7,7,6,2
"2351",170,1,0,1,4,1,1,6,7,5,1
"2352",170,1,0,0,4,1,1,7,7,5,0
"2353",170,1,0,0,4,1,1,6,7,5,3
"2354",170,1,0,0,4,1,1,8,7,6,0
"2355",170,1,0,1,4,1,0,5,6,3,1
"2356",170,1,0,1,4,1,1,5,7,5,0
"2357",170,1,0,0,4,1,1,6,7,5,1
"2358",170,1,0,0,4,1,1,6,7,6,1
"2359",170,1,0,0,4,1,1,6,8,5,2
"2360",170,1,0,1,4,1,1,6,6,6,0
"2361",171,1,1,1,2,1,1,7,9,7,5
"2362",171,1,0,1,2,1,0,5,9,7,4
"2363",171,1,0,1,2,1,1,8,9,9,6
"2364",171,1,0,1,2,1,1,6,9,6,5
"2365",171,1,0,1,2,1,1,6,9,7,7
"2366",171,1,0,0,2,1,0,5,7,8,3
"2367",171,1,0,0,2,1,1,7,7,6,2
"2368",171,1,1,1,2,1,1,8,8,8,1
"2369",171,1,0,1,2,1,1,7,9,5,2
"2370",171,1,0,1,2,1,1,9,8,7,1
"2371",171,1,0,0,2,1,1,7,8,6,2
"2372",171,1,1,0,2,1,1,6,8,7,1
"2373",171,1,1,1,2,1,1,9,8,9,2
"2374",171,1,0,1,2,1,1,10,8,4,2
"2375",171,1,0,0,2,1,1,6,9,5,1
"2376",171,1,0,0,2,1,1,9,9,6,1
"2377",172,1,1,1,2,1,1,8,6,6,3
"2378",172,1,0,1,2,1,0,NA,9,5,6
"2379",172,1,0,1,2,1,0,4,8,5,4
"2380",172,1,0,1,2,1,0,2,9,7,3
"2381",172,1,0,1,2,1,0,1,5,NA,9
"2382",172,1,1,0,2,1,1,8,NA,5,1
"2383",172,1,0,0,2,1,1,7,6,3,0
"2384",172,1,1,1,2,1,1,6,7,6,1
"2385",172,1,0,1,2,1,0,4,8,9,4
"2386",172,1,0,1,2,1,1,8,8,4,1
"2387",172,1,0,0,2,1,1,7,8,7,0
"2388",172,1,0,0,2,1,0,4,8,5,1
"2389",172,1,1,1,2,1,1,7,8,5,0
"2390",172,1,0,1,2,1,0,5,6,5,0
"2391",172,1,1,0,2,1,1,6,7,6,3
"2392",172,1,0,0,2,1,1,8,7,4,1
"2393",173,1,1,1,2,1,1,8,7,5,2
"2394",173,1,0,1,2,1,0,4,5,3,11
"2395",173,1,0,1,2,1,0,5,6,4,1
"2396",173,1,0,1,2,1,0,4,6,4,2
"2397",173,1,0,1,2,1,0,5,5,3,14
"2398",173,1,0,0,2,1,0,5,5,4,4
"2399",173,1,0,0,2,1,0,5,5,4,5
"2400",173,1,1,1,2,1,1,8,8,6,6
"2401",173,1,0,1,2,1,1,7,7,4,9
"2402",173,1,1,1,2,1,1,9,7,6,6
"2403",173,1,0,0,2,1,0,5,5,3,5
"2404",173,1,0,0,2,1,0,5,5,3,6
"2405",173,1,1,1,2,1,1,6,6,4,5
"2406",173,1,0,1,2,1,1,6,7,5,5
"2407",173,1,1,0,2,1,1,7,7,5,8
"2408",173,1,0,0,2,1,1,7,8,6,6
"2409",174,0,1,0,4,4,1,5,6,6,5
"2410",174,0,0,1,4,4,0,5,5,5,4
"2411",174,0,0,1,4,4,1,5,6,6,5
"2412",174,0,1,0,4,4,1,5,5,8,3
"2413",174,0,0,0,4,4,1,5,5,7,8
"2414",174,0,0,0,4,4,1,5,5,7,2
"2415",174,0,0,0,4,4,1,5,6,8,4
"2416",174,0,0,0,4,4,1,5,5,8,1
"2417",174,0,0,0,4,4,1,6,6,8,5
"2418",174,0,0,1,4,4,1,6,6,8,4
"2419",175,0,0,0,6,2,1,7,7,6,11
"2420",175,0,0,0,6,2,0,2,7,7,2
"2421",175,0,0,0,6,2,0,2,8,7,1
"2422",175,0,0,0,6,2,0,4,7,5,3
"2423",175,0,1,0,6,2,1,4,7,6,2
"2424",175,0,0,1,6,2,1,4,7,7,4
"2425",175,0,1,0,6,2,1,7,7,7,2
"2426",175,0,0,0,6,2,1,1,8,8,5
"2427",175,0,0,0,6,2,0,1,7,5,1
"2428",175,0,1,0,6,2,1,4,7,7,2
"2429",176,0,1,0,4,2,1,7,8,3,6
"2430",176,0,0,1,4,2,0,6,6,2,3
"2431",176,0,1,1,4,2,1,7,7,5,4
"2432",176,0,0,0,4,2,0,5,5,1,2
"2433",176,0,0,0,4,2,0,7,6,2,7
"2434",176,0,0,0,4,2,0,6,7,1,1
"2435",176,0,0,0,4,2,0,8,6,2,3
"2436",176,0,1,0,4,2,1,8,7,5,0
"2437",176,0,0,0,4,2,1,8,9,4,4
"2438",176,0,0,1,4,2,1,7,8,5,3
"2439",177,0,0,1,2,2,1,5,7,5,12
"2440",177,0,0,0,2,2,0,2,3,2,3
"2441",177,0,0,0,2,2,0,2,7,5,2
"2442",177,0,0,1,2,2,0,4,7,5,4
"2443",177,0,0,1,2,2,0,1,6,5,1
"2444",177,0,0,0,2,2,0,4,6,4,5
"2445",177,0,0,1,2,2,1,6,7,5,3
"2446",177,0,0,1,2,2,1,7,7,6,6
"2447",177,0,0,1,2,2,1,7,8,6,2
"2448",177,0,0,0,2,2,0,5,7,5,3
"2449",178,0,0,0,4,2,0,5,7,2,1
"2450",178,0,0,1,4,2,1,7,7,6,10
"2451",178,0,1,1,4,2,1,5,7,7,11
"2452",178,0,0,0,4,2,0,4,7,5,9
"2453",178,0,0,0,4,2,0,5,7,6,14
"2454",178,0,0,0,4,2,1,7,7,6,8
"2455",178,0,0,0,4,2,1,7,7,5,10
"2456",178,0,0,0,4,2,1,8,7,7,7
"2457",178,0,0,0,4,2,0,6,7,4,11
"2458",178,0,0,1,4,2,1,7,8,8,10
"2459",179,0,0,0,3,1,0,3,6,5,4
"2460",179,0,0,0,3,1,0,4,6,5,5
"2461",179,0,0,0,3,1,0,4,7,5,6
"2462",179,0,0,0,3,1,0,4,7,5,4
"2463",179,0,0,0,3,1,0,4,7,5,9
"2464",179,0,0,0,3,1,0,4,7,5,3
"2465",179,0,1,0,3,1,1,7,7,7,5
"2466",179,0,0,0,3,1,0,4,6,5,2
"2467",179,0,0,0,3,1,0,6,6,5,6
"2468",179,0,0,0,3,1,0,5,7,5,5
"2469",180,0,1,0,4,6,1,7,7,8,10
"2470",180,0,0,1,4,6,0,4,4,3,1
"2471",180,0,0,1,4,6,0,6,7,7,0
"2472",180,0,0,0,4,6,0,5,5,5,2
"2473",180,0,0,0,4,6,0,7,8,7,3
"2474",180,0,0,0,4,6,0,7,7,6,3
"2475",180,0,0,0,4,6,0,8,7,7,1
"2476",180,0,0,0,4,6,0,8,8,7,4
"2477",180,0,1,0,4,6,1,9,8,7,0
"2478",180,0,0,1,4,6,0,7,7,6,1
"2479",181,0,0,0,1,1,1,8,8,7,12
"2480",181,0,1,0,1,1,1,6,9,6,3
"2481",181,0,1,0,1,1,1,8,9,7,2
"2482",181,0,0,0,1,1,0,4,4,3,4
"2483",181,0,0,0,1,1,0,4,4,4,1
"2484",181,0,0,0,1,1,1,5,8,4,5
"2485",181,0,1,0,1,1,1,5,6,4,3
"2486",181,0,1,0,1,1,1,8,8,5,6
"2487",181,0,0,0,1,1,0,6,4,5,2
"2488",181,0,1,0,1,1,1,8,9,7,3
"2489",182,0,0,0,1,1,1,7,8,6,12
"2490",182,0,0,0,1,1,0,7,8,6,3
"2491",182,0,0,0,1,1,0,6,10,6,2
"2492",182,0,0,0,1,1,0,6,9,8,4
"2493",182,0,0,0,1,1,0,1,8,6,1
"2494",182,0,0,0,1,1,0,6,8,6,5
"2495",182,0,0,0,1,1,0,7,9,6,3
"2496",182,0,0,0,1,1,1,9,9,6,6
"2497",182,0,0,0,1,1,1,8,9,6,2
"2498",182,0,0,0,1,1,0,5,9,6,3
"2499",183,0,1,1,2,1,1,8,9,9,10
"2500",183,0,0,0,2,1,0,7,7,5,1
"2501",183,0,0,0,2,1,0,8,8,5,0
"2502",183,0,0,1,2,1,0,6,6,5,2
"2503",183,0,0,1,2,1,0,6,7,5,3
"2504",183,0,0,0,2,1,0,6,8,6,3
"2505",183,0,0,1,2,1,0,7,7,5,1
"2506",183,0,0,1,2,1,1,7,7,6,4
"2507",183,0,0,1,2,1,1,8,8,6,0
"2508",183,0,0,0,2,1,0,7,7,5,1
"2509",184,1,1,0,2,2,1,8,10,7,5
"2510",184,1,0,0,2,2,0,7,10,9,11
"2511",184,1,1,0,2,2,1,10,10,7,6
"2512",184,1,0,1,2,2,0,8,10,8,12
"2513",184,1,0,0,2,2,1,8,10,6,1
"2514",184,1,0,0,2,2,1,10,10,5,4
"2515",184,1,1,0,2,2,1,10,8,6,10
"2516",184,1,0,0,2,2,0,10,10,6,12
"2517",184,1,0,0,2,2,0,8,10,5,12
"2518",184,1,1,1,2,2,1,10,10,7,10
"2519",185,1,0,1,4,1,0,6,7,9,4
"2520",185,1,0,0,4,1,0,3,8,6,2
"2521",185,1,0,1,4,1,0,3,8,8,3
"2522",185,1,0,0,4,1,0,2,9,10,3
"2523",185,1,0,1,4,1,0,3,7,9,10
"2524",185,1,0,0,4,1,1,8,9,10,5
"2525",185,1,0,1,4,1,1,9,8,10,1
"2526",185,1,1,0,4,1,1,9,8,10,3
"2527",185,1,0,0,4,1,1,6,9,9,3
"2528",185,1,0,0,4,1,0,6,6,10,1
"2529",186,1,0,1,4,1,0,4,6,3,5
"2530",186,1,0,0,4,1,1,7,6,5,1
"2531",186,1,1,1,4,1,1,8,7,6,4
"2532",186,1,0,0,4,1,0,5,7,2,2
"2533",186,1,1,1,4,1,1,5,6,3,11
"2534",186,1,0,0,4,1,1,7,7,6,6
"2535",186,1,0,1,4,1,1,7,NA,6,0
"2536",186,1,1,0,4,1,1,6,8,4,2
"2537",186,1,0,0,4,1,0,5,6,3,2
"2538",186,1,0,0,4,1,0,7,6,3,0
"2539",187,1,1,0,2,2,1,6,NA,9,3
"2540",187,1,0,0,2,2,0,6,10,2,3
"2541",187,1,0,0,2,2,0,NA,NA,NA,2
"2542",187,1,0,1,2,2,0,4,NA,9,4
"2543",187,1,0,0,2,2,0,NA,NA,NA,9
"2544",187,1,0,0,2,2,1,7,7,9,4
"2545",187,1,0,0,2,2,1,NA,7,9,2
"2546",187,1,0,0,2,2,0,NA,NA,NA,4
"2547",187,1,0,0,2,2,0,NA,NA,6,4
"2548",187,1,0,1,2,2,0,4,NA,2,2
"2549",188,1,0,0,2,2,0,4,5,1,8
"2550",188,1,1,0,2,2,1,6,6,2,2
"2551",188,1,0,0,2,2,0,6,7,2,7
"2552",188,1,0,1,2,2,0,3,5,1,1
"2553",188,1,0,0,2,2,1,5,6,1,14
"2554",188,1,0,0,2,2,0,7,6,1,9
"2555",188,1,0,0,2,2,1,8,5,2,3
"2556",188,1,0,0,2,2,1,6,5,2,1
"2557",188,1,0,0,2,2,0,5,7,1,1
"2558",188,1,0,1,2,2,0,4,5,1,3
"2559",189,1,0,0,6,1,0,5,7,7,2
"2560",189,1,0,1,6,1,0,6,5,2,4
"2561",189,1,0,0,6,1,0,8,5,2,1
"2562",189,1,0,0,6,1,0,5,6,7,5
"2563",189,1,0,0,6,1,0,5,8,5,8
"2564",189,1,0,0,6,1,0,7,8,7,3
"2565",189,1,0,0,6,1,0,6,8,7,3
"2566",189,1,0,0,6,1,0,6,7,7,5
"2567",189,1,0,0,6,1,0,5,6,7,5
"2568",189,1,0,0,6,1,0,6,7,7,3
"2569",190,1,0,0,2,2,0,5,8,6,4
"2570",190,1,1,0,2,2,1,9,8,5,2
"2571",190,1,0,0,2,2,1,9,8,5,3
"2572",190,1,0,1,2,2,0,5,5,5,3
"2573",190,1,0,0,2,2,0,3,8,5,10
"2574",190,1,1,0,2,2,1,10,10,5,5
"2575",190,1,0,0,2,2,1,7,7,4,1
"2576",190,1,1,0,2,2,1,6,NA,6,3
"2577",190,1,0,0,2,2,1,7,7,4,3
"2578",190,1,0,1,2,2,1,8,8,6,1
"2579",191,1,0,0,2,5,0,5,7,6,1
"2580",191,1,0,0,2,5,0,5,8,7,5
"2581",191,1,1,0,2,5,1,7,7,7,0
"2582",191,1,0,1,2,5,0,5,7,6,6
"2583",191,1,0,0,2,5,0,5,7,7,7
"2584",191,1,0,0,2,5,1,8,9,6,2
"2585",191,1,0,0,2,5,1,7,7,7,4
"2586",191,1,1,0,2,5,1,8,8,7,6
"2587",191,1,0,0,2,5,0,5,7,5,6
"2588",191,1,0,1,2,5,0,5,7,6,4
"2589",192,1,0,0,2,1,0,3,8,5,5
"2590",192,1,0,0,2,1,0,4,7,9,1
"2591",192,1,0,0,2,1,0,7,9,2,4
"2592",192,1,0,1,2,1,0,6,6,8,2
"2593",192,1,0,0,2,1,0,4,6,4,11
"2594",192,1,0,0,2,1,1,7,8,9,6
"2595",192,1,1,0,2,1,1,7,8,7,0
"2596",192,1,0,0,2,1,0,7,6,2,2
"2597",192,1,0,0,2,1,0,3,7,4,2
"2598",192,1,0,1,2,1,0,5,6,6,0
"2599",193,1,0,1,4,1,0,3,7,6,4
"2600",193,1,1,0,4,1,1,5,8,8,2
"2601",193,1,0,1,4,1,0,6,9,7,3
"2602",193,1,0,0,4,1,0,6,8,7,3
"2603",193,1,0,1,4,1,0,3,9,8,10
"2604",193,1,0,0,4,1,1,9,9,6,5
"2605",193,1,0,1,4,1,1,7,8,7,1
"2606",193,1,1,0,4,1,1,8,8,7,3
"2607",193,1,0,0,4,1,0,3,7,8,3
"2608",193,1,0,0,4,1,0,6,7,6,1
"2609",194,0,0,1,2,3,1,7,10,5,1
"2610",194,0,0,0,2,3,1,9,9,6,2
"2611",194,0,0,1,2,3,0,4,8,5,3
"2612",194,0,0,1,2,3,1,8,10,5,2
"2613",194,0,0,1,2,3,1,8,10,4,0
"2614",194,0,0,1,2,3,1,8,8,6,2
"2615",194,0,0,0,2,3,0,6,10,7,1
"2616",194,0,1,0,2,3,1,8,10,7,3
"2617",194,0,0,1,2,3,0,3,9,5,3
"2618",194,0,0,1,2,3,0,6,10,6,4
"2619",194,0,0,1,2,3,1,7,10,7,8
"2620",194,0,0,0,2,3,0,7,10,6,4
"2621",194,0,0,1,2,3,1,10,8,6,1
"2622",194,0,0,1,2,3,1,10,7,5,2
"2623",194,0,0,0,2,3,0,7,10,4,0
"2624",194,0,0,1,2,3,1,8,8,6,4
"2625",194,0,0,1,2,3,0,6,9,5,18
"2626",194,0,0,0,2,3,1,8,9,7,6
"2627",194,0,0,1,2,3,0,5,9,7,7
"2628",194,0,0,0,2,3,0,6,9,5,5
"2629",195,0,0,1,2,1,0,8,10,1,4
"2630",195,0,1,0,2,1,1,7,9,8,1
"2631",195,0,0,1,2,1,0,5,7,7,0
"2632",195,0,1,1,2,1,1,9,10,7,1
"2633",195,0,0,1,2,1,0,6,10,6,3
"2634",195,0,0,1,2,1,0,9,9,7,1
"2635",195,0,0,0,2,1,0,5,9,8,2
"2636",195,0,0,0,2,1,0,7,7,5,0
"2637",195,0,0,1,2,1,0,4,10,7,0
"2638",195,0,0,1,2,1,0,6,10,6,1
"2639",195,0,0,1,2,1,0,8,10,7,5
"2640",195,0,1,0,2,1,1,6,8,8,1
"2641",195,0,0,1,2,1,1,10,9,7,4
"2642",195,0,0,1,2,1,0,9,7,8,1
"2643",195,0,0,0,2,1,0,8,10,6,3
"2644",195,0,1,1,2,1,1,8,9,9,1
"2645",195,0,0,1,2,1,0,6,6,8,15
"2646",195,0,0,0,2,1,0,6,9,9,3
"2647",195,0,0,1,2,1,0,5,7,7,4
"2648",195,0,1,0,2,1,1,6,10,7,2
"2649",196,0,1,0,4,1,1,5,7,5,2
"2650",196,0,0,1,4,1,1,5,7,5,1
"2651",196,0,0,0,4,1,0,2,5,7,2
"2652",196,0,0,0,4,1,1,6,7,8,1
"2653",196,0,0,0,4,1,0,2,3,1,1
"2654",196,0,1,0,4,1,1,6,7,8,1
"2655",196,0,0,0,4,1,0,4,3,5,0
"2656",196,0,0,1,4,1,0,3,4,3,2
"2657",196,0,0,0,4,1,0,2,4,2,2
"2658",196,0,0,0,4,1,0,2,7,1,3
"2659",196,0,0,0,4,1,0,2,3,3,7
"2660",196,0,0,0,4,1,0,3,4,3,3
"2661",196,0,0,0,4,1,0,5,5,5,2
"2662",196,0,0,0,4,1,0,5,4,5,1
"2663",196,0,0,1,4,1,0,2,3,3,1
"2664",196,0,0,0,4,1,0,3,5,5,3
"2665",196,0,0,0,4,1,0,2,3,5,17
"2666",196,0,0,0,4,1,0,3,7,2,5
"2667",196,0,0,0,4,1,0,3,4,2,6
"2668",196,0,0,1,4,1,0,2,7,6,4
"2669",197,0,0,0,6,1,0,7,7,5,1
"2670",197,0,0,0,6,1,0,8,8,6,2
"2671",197,0,0,0,6,1,0,7,7,5,3
"2672",197,0,1,0,6,1,1,8,9,5,2
"2673",197,0,0,0,6,1,0,7,7,5,0
"2674",197,0,0,0,6,1,0,7,8,9,2
"2675",197,0,0,1,6,1,0,7,7,5,1
"2676",197,0,0,0,6,1,0,7,7,5,3
"2677",197,0,0,0,6,1,0,7,7,5,3
"2678",197,0,0,0,6,1,0,7,7,5,4
"2679",197,0,0,0,6,1,0,8,8,5,8
"2680",197,0,0,0,6,1,0,7,7,5,4
"2681",197,0,0,0,6,1,0,7,8,5,1
"2682",197,0,0,0,6,1,0,7,7,4,2
"2683",197,0,0,0,6,1,0,7,7,5,0
"2684",197,0,0,0,6,1,0,7,7,5,4
"2685",197,0,0,0,6,1,0,7,7,5,18
"2686",197,0,1,0,6,1,1,10,10,1,6
"2687",197,0,1,0,6,1,1,10,10,1,7
"2688",197,0,0,0,6,1,0,7,7,4,5
"2689",198,0,0,0,4,2,0,4,5,4,0
"2690",198,0,0,1,4,2,0,4,5,4,3
"2691",198,0,0,0,4,2,0,3,5,4,4
